,job_title_full,salary,company,user_id,has_applied,v1,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v2,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v3,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v4,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v5,v50,v51,v52,v53,v54,v55,v56,v6,v7,v8,v9,job_title_full_cat
1773,Lead Product Analyst - NLP,0.0,g,U1774,1.0,0.9,0.83,0.03,0.25,0.34,0.49,0.23,0.42,0.21,0.42,0.22,0.31,0.3,0.64,0.94,0.95,0.66,0.53,0.84,0.1,0.76,0.55,0.72,0.95,0.79,0.27,0.91,0.19,0.77,0.48,0.07,0.78,0.16,0.5,0.02,0.15,0.28,0.94,0.4,0.71,0.31,0.45,0.78,0.83,0.18,0.18,0.2,0.84,0.56,0.98,0.7,0.47,0.79,0.95,0.42,0.63,104.0
1774,Junior Data Science Manager (m/f/d),0.0,d,U1775,1.0,0.55,0.14,0.34,0.24,0.22,0.01,0.88,0.79,0.9,0.56,0.7,0.72,0.2,0.66,0.97,0.62,0.88,0.04,0.84,0.51,0.91,0.15,0.44,0.51,0.19,0.6,0.53,0.05,1.0,0.07,0.95,0.92,0.51,0.30428571428571427,0.84,0.72,0.42,0.98,0.88,0.69,0.19,0.84,0.78,0.77,0.63,0.92,0.02,0.97,0.18,0.44,0.73,0.55,0.6,0.24,0.29,0.75,49.0
1775,Junior Backend Developer M/F/D,0.0,c,U1776,1.0,0.15,0.07,0.66,0.26,0.07,0.32,0.1,0.38,0.04,0.84,0.23,0.58,0.49,0.668888888888889,0.49,0.81,0.69,0.15,0.99,0.71,0.65,0.89,1.0,0.9,0.11,0.38,0.39,0.54,0.27,0.32,0.05,0.21,0.5444444444444444,0.7,0.02,0.27,0.5166666666666666,0.09,0.33,0.62,0.2,0.36,0.81,0.74,0.96,0.41,0.49222222222222217,0.87,0.83,0.35,0.14,0.91,0.47,0.39,0.09,0.54,40.0
1776,Junior Offline Marketing Manager,0.0,a,U1777,1.0,0.61,0.33,0.35,0.82,0.95,0.48,0.93,0.86,0.68,0.37,0.33,0.48,0.07,0.07,0.64,0.32,0.26,0.625,0.12,0.95,0.05,0.68,0.13,0.43,0.29,0.41,0.46,0.6533333333333333,0.34,0.86,0.14,0.69,0.82,0.96,0.86,0.3,0.22,0.69,0.33,0.38,0.65,0.98,0.78,0.6,0.96,0.04,0.6,0.17,0.34,0.01,0.05,0.42,0.96,0.5,0.27,0.32,59.0
1777,Senior Culture Manager - Global Transformation,0.0,e,U1778,0.0,0.52,0.98,0.53,0.84,0.59,0.23,0.64,0.41,0.63,0.02,0.11,0.62,0.46,0.85,0.25,0.8,0.72,0.4466666666666667,0.98,0.49,0.74,0.18,0.38,0.6866666666666666,0.09,0.24,0.62,0.91,0.57,0.61,0.07,0.1,0.27,0.74,0.32,0.36,0.72,0.52,0.98,0.19,0.76,0.09,0.98,0.57,0.2,0.32,0.94,0.16,0.99,0.83,0.32,0.58,0.41,0.88,0.38,0.65,124.0
1778,Junior SEO Marketing Manager - New Ventures  (m/f/d),65000.0,a,U1779,1.0,0.86,0.91,0.56,0.34,0.05,0.8,0.69,0.84,0.66,0.17,0.25,0.36,0.41,0.58,0.37,0.67,0.25,0.596,0.77,0.31,0.64,0.03,0.26,0.51,0.31,0.89,0.08,0.28,0.84,0.0,0.18,0.74,0.12,0.75,0.58,0.21,0.49,0.92,0.4,0.22,0.26,0.9,0.67,0.27,0.08,0.3,0.5,0.1,0.27,0.36,0.78,0.81,0.19,0.53,0.13,0.84,72.0
1779,Senior Product / UX Engineer - Pricing (M/F/D),0.0,f,U1780,1.0,0.34,0.82,0.5,0.72,0.99,0.8,0.86,0.96,0.01,0.64,0.42,0.65,0.88,0.36,0.32,0.12,0.74,0.44,0.02,0.93,0.28,0.79,0.66,0.82,0.76,0.89,0.72,0.13,0.82,0.34,0.56,0.44,0.41,0.55,0.46,0.77,0.24,0.87,0.47,0.09,0.84,0.29,0.94,0.28,0.51,0.54,0.18,0.23,0.77,0.84,0.37,0.56,0.11,0.56,0.14,0.77,142.0
1780,Lead Data Science Manager - APAC,0.0,g,U1781,0.0,0.48,0.12,0.84,0.69,0.12,0.42500000000000004,0.0,0.91,0.41,0.53,0.99,0.43,0.77,0.16,0.45,0.22,0.03,,0.6,0.22,0.37,0.75,0.06,0.45,0.95,0.45,0.16,0.08,0.39,0.49,0.9,0.81,0.16,0.22,0.94,0.6,0.74,0.88,0.57,0.69,0.41,0.98,0.18,0.85,0.86,0.88,0.78,0.95,0.01,0.23,0.27,0.35,0.37,0.96,0.21,0.76,88.0
1781,Lead Data Analyst - Pricing Team (m/f/d),0.0,f,U1782,1.0,0.37,0.0,0.27,0.84,0.95,0.03,0.63,0.92,0.91,0.24,0.48,0.69,0.22,0.34,0.57,0.61,0.85,0.5975,0.46,0.38,0.01,0.92,0.46,0.6,0.97,0.04,0.86,0.33,0.54,0.77,0.32,0.04,0.33,0.9,0.41,0.17,0.83,0.63,0.58,0.31,0.05,0.32,0.55,0.32,0.76,0.9,0.58,0.96,0.31,0.39,0.15,0.94,0.19,0.89,0.72,0.54,86.0
1782,Lead Operations Manager - France (M/F/D),0.0,b,U1783,1.0,0.28,0.8,0.55,0.23,0.75,0.61,0.92,0.55,0.33,0.71,0.0,0.5,0.75,0.33,0.6,0.98,0.88,0.8,0.3,0.92,0.03,0.39,0.84,0.68,0.36,0.93,0.14,0.34,0.44,0.98,0.42,0.26,0.09,0.41,0.5,0.1,0.86,0.3,0.08,0.26,0.61,0.21,0.63,0.47,0.54,0.98,0.46,0.04,0.31,0.78,0.58,0.87,0.38,0.34,0.26,0.9,101.0
1783,Junior Backend Developer M/F/D,70000.0,e,U1784,1.0,0.22,0.24,0.38,0.05,0.98,0.57,0.98,0.85,0.25,0.17,0.78,0.29,0.47,0.83,0.64,0.0,0.74,0.15,0.06,0.6177777777777778,0.15,0.41,0.25,0.6,0.69,0.41333333333333333,0.22,0.93,0.18,0.78,0.71,0.29,0.73,0.14,0.85,0.58,0.27,0.21,0.32,0.37,0.15,0.63,0.91,0.72,0.23,0.15,0.94,0.18,0.27,0.22888888888888884,0.76,0.21,0.51,0.34,0.13,0.13,40.0
1784,Lead Backend Developer - Deep Learning,63000.0,d,U1785,0.0,0.22,0.07,0.82,0.88,0.59,0.49,0.07,0.97,0.47,0.47,0.48,0.91,0.0,0.87,0.81,1.0,0.33,,0.5387500000000001,0.3,0.64,0.26,0.03,0.29,0.49,0.5,0.5,0.43,0.11,0.72,0.77,0.15,0.97,0.1,0.89,0.85,0.84,0.77,0.26,0.47,0.65,0.52,0.07,0.76,0.98,0.46,0.69,0.34,0.83,0.14,0.13,0.38,0.59,0.82,0.84,0.99,79.0
1785,Senior AI Researcher - NLP m/f/d,0.0,f,U1786,0.0,0.04,0.9,0.61,0.48,0.35,0.61,0.47,0.03,0.52,0.67,0.59,0.63,0.08,0.39,0.93,0.5,0.13,0.75,0.24,0.57,0.17,0.92,0.09,0.04,0.27,0.24,0.66,0.19,0.5633333333333332,0.73,0.72,0.23,0.68,0.2,0.95,0.6833333333333335,0.45,0.05,0.35,0.98,0.61,0.28,0.11,0.53,0.08,0.96,0.86,0.52,0.71,0.8,0.63,0.7,0.48,0.38,0.62,0.79,117.0
1786, Big Data Analyst - (Internal Audit) (M/F/D),67000.0,c,U1787,0.0,0.65,0.33,0.71,0.73,0.02,0.67,0.5439999999999999,0.77,0.94,0.46,0.6,0.08,0.03,0.81,0.8,0.93,0.35,,0.29,0.07,0.83,0.77,0.58,,0.4,0.13,0.78,0.732,0.75,0.5,0.33,0.43,0.05,0.14,0.81,0.89,0.12,0.01,0.66,0.62,0.88,0.27,0.93,0.08,0.14,0.95,0.94,0.85,0.05,0.02,0.73,0.92,0.596,0.04,0.31,0.02,3.0
1787,Senior Brand Marketing Manager - New Ventures ,0.0,a,U1788,1.0,0.84,0.25,0.72,0.21,0.46,0.2,0.04,0.98,0.44,0.55,0.89,0.72,0.55,0.67,0.6,0.34,0.53,0.21,0.2,0.38,0.64,0.94,0.2,0.49500000000000005,0.92,0.09,0.68,0.1,0.46,0.44,0.86,0.94,0.01,0.48,0.44,0.9,0.94,0.54,0.24,0.57,0.99,0.88,0.08,0.97,0.33,0.84,0.61,0.17,0.17,0.91,0.11,0.81,0.99,0.31,0.64,0.84,122.0
1788,Lead Shop Manager - New Ventures,0.0,d,U1789,1.0,0.4,0.05,0.93,0.74,0.41,0.48,0.46,0.99,0.19,0.06,0.2,0.55,0.95,0.91,0.58,0.46,0.91,0.08,0.69,0.04,0.41,0.98,0.88,0.07,0.47,0.19,0.17,0.41500000000000004,0.59,0.81,0.88,0.46,0.84,0.45,0.49,0.01,0.72,0.39,0.32,0.47,0.97,0.01,0.77,1.0,0.82,0.87,0.58,0.5,0.93,0.01,0.84,0.37,0.14,0.86,0.13,0.08,112.0
1789,Junior Shop Manager - Global Transformation (M/F/D),0.0,b,U1790,1.0,0.14,0.07,0.35,0.45,0.89,0.44,0.4,0.63,0.84,0.06,0.74,0.79,0.26,0.37,0.23,0.5,0.35,0.68,0.45,0.82,0.95,0.57,0.61,0.5980000000000001,0.8,0.63,0.21,0.1,0.51,0.99,0.71,0.49,0.3,0.91,0.3,0.82,0.14,0.1,0.63,0.78,0.52,0.72,0.86,0.26,0.67,0.07,0.75,0.12,0.29,0.26,0.9,0.77,0.54,0.1,0.76,0.21,73.0
1790,Junior Manager Policy Affairs - France,0.0,b,U1791,0.0,0.68,0.4,0.56,0.05,0.33,0.48,0.21,0.71,0.37,0.63,0.74,0.22,0.82,0.05,0.4,0.74,0.26,,0.99,0.12,0.7,0.49,0.37,0.14333333333333334,0.49,0.04,0.25,0.56,0.89,0.67,0.27,0.35,0.19,0.35,0.5966666666666668,0.63,0.65,0.38,0.31,0.17,0.53,0.83,0.33,0.29,0.77,0.1,0.8,0.56,0.94,0.35,0.59,0.8,0.62,0.9,0.45,0.36,56.0
1791,Senior UI Designer,65000.0,h,U1792,1.0,0.11,0.38,0.46,0.33,0.22,0.81,0.56,0.41,0.1,0.54,0.94,0.11,0.87,0.96,0.61,0.31,0.26,0.4575,0.67,0.34,0.4,0.82,0.93,0.348,0.87,0.48,0.03,0.14,0.15,0.57,0.61,0.95,0.85,0.17,0.22,0.48,0.46,0.68,0.81,0.66,0.43,0.99,0.52,0.41,0.12,0.62,0.93,0.5,0.51,0.55,0.84,0.83,0.07,0.05,0.28,0.09,155.0
1792,Senior Machine Learning Engineer - NLP,0.0,b,U1793,1.0,0.35,0.31,0.54,0.32,0.41,0.38,0.05,0.49,0.32,0.17,0.85,0.54,0.83,0.14,0.12,0.08,0.13,0.16,0.05,0.12,0.66,0.01,0.1,0.41,0.32,0.27,0.78,0.55,0.22,0.68,0.28,0.12,0.68,0.79,0.27,0.52,0.25,0.13,0.22,0.14,0.5433333333333333,0.35,0.5,0.87,0.84,0.76,0.61,0.9,0.17,0.09,0.97,0.93,0.33,0.49,0.61,0.1,132.0
1793,Senior Marketing Analyst - New Ventures ,65000.0,h,U1794,0.0,0.71,0.76,0.05,0.18,0.67,0.42,0.91,0.28,0.07,0.64,0.21,0.01,0.81,0.84,0.99,0.07,0.72,0.48,0.11,0.77,0.5,0.92,0.02,,0.6,0.17,0.99,0.57,0.64,0.49,0.14,0.76,0.95,0.64,0.52,0.84,0.34,0.6,0.04,0.28,0.86,0.3,0.38,0.87,0.58,0.8,0.96,0.78,0.1,0.85,0.01,0.8,0.73,0.45,0.83,0.89,135.0
1794,Senior Product Manager -  Mobile,0.0,a,U1795,1.0,0.35,0.73,0.15,0.08,0.11,0.44,0.83,0.31,0.35,0.79,0.12,0.58,0.94,0.29,0.4,0.09,0.78,0.5975,0.08,0.45,0.54,0.41,0.02,0.52,0.35,0.87,0.72,0.75,0.32,0.21,0.99,0.53,0.02,0.79,0.97,0.84,0.78,0.89,0.15,0.62,0.21,0.79,0.66,0.08,0.55,0.08,0.37,0.71,0.99,0.01,0.04,0.0,0.91,0.13,0.99,0.51,145.0
1795, Sustainability Manager - APAC,0.0,e,U1796,0.0,0.42,0.06,0.74,0.41,0.52,0.69,0.88,0.08,0.21,0.36,0.1,0.4,0.19,0.78,0.15,0.55,0.9,0.42,0.4,0.89,0.21,0.53,0.99,0.5,0.62,0.4,0.68,0.86,0.09,0.23,0.49,0.58,0.03,0.0,0.09,0.22,0.76,0.2,0.22,0.52,0.39,0.13,0.59,0.84,0.58,0.5,0.48,0.01,0.89,0.27,0.25,0.26,0.23,0.64,0.1,0.86,37.0
1796,Junior Product Analyst - NLP,0.0,b,U1797,0.0,0.12,0.71,0.2,0.94,0.2,0.57,0.36,0.82,0.93,0.92,0.69,0.82,0.29,0.44,0.2,0.33,0.8,,0.63,0.07,0.34,0.23,0.2,,0.66,0.61,0.95,0.57,0.66,0.21,0.07,0.84,0.73,0.94,0.85,0.84,0.65,0.5,0.56,0.74,0.82,0.96,0.05,0.87,0.91,0.26,0.93,0.1,0.14,0.42,0.57,,0.12,0.06,,0.85,65.0
1797,Lead Big Data Analyst - Pricing Team,0.0,d,U1798,1.0,0.38,0.44,0.91,0.07,0.59,0.55,0.01,0.83,0.21,0.85,0.57,0.34,0.26,0.63,0.36,0.51,0.74,0.71,0.04,0.95,0.82,0.75,0.18,0.4,0.95,0.69,0.02,0.89,0.25,0.37,0.19,0.4255555555555555,0.35,0.4,0.62,0.17,0.31,0.85,0.24,0.03,0.98,0.86,0.81,0.11,0.18,0.08,0.71,0.13,0.59,0.6,0.09,0.29,0.49,0.06,0.59,0.53,81.0
1798,Lead Machine Learning Engineer - (Remote),0.0,c,U1799,0.0,0.67,0.6,0.13,0.95,0.87,0.15,0.44,0.63,0.78,0.97,0.6,0.39,0.51,0.59,0.78,0.95,0.37,0.47000000000000003,0.571,0.65,0.1,0.81,0.09,0.35333333333333333,0.37,0.27,0.96,0.33,0.76,0.14,0.96,0.25,0.33,0.61,0.93,0.09,0.95,0.8,0.57,0.62,0.75,0.33,0.84,0.47,0.77,0.62,0.02,0.57,0.56,0.8,0.35,0.43,0.88,0.97,0.17,0.5,93.0
1799, Culture Manager - EU M/F/D,69000.0,a,U1800,0.0,0.84,0.33,0.54,0.05,0.25,0.89,0.68,0.48,0.98,0.08,0.56,0.77,0.4,0.83,0.23,0.49,0.58,,0.79,0.32,0.89,0.78,0.45,,0.98,0.32,0.07,0.68,0.41,0.11,0.54,0.17,0.76,0.06,0.28,0.75,0.65,0.18,0.24,0.42,0.48,0.83,0.27,0.84,0.15,0.73,0.07,0.18,0.12,0.94,0.98,0.8,0.07,0.16,0.27,0.48,7.0
1800,Junior Big Data Analyst - Pricing & Forecasting (M/F/D),0.0,c,U1801,1.0,0.78,0.71,0.32,0.79,0.81,0.35,0.55,0.24,0.3,0.14,0.69,0.22,0.15,0.89,0.63,0.41,0.1,0.99,0.93,0.21,0.6,0.82,0.69,0.38,0.48,0.69,0.1,0.5,0.56,0.18,0.48,0.95,0.87,0.74,0.9,0.03,0.05,0.97,0.65,0.7,0.35,0.22,0.26,0.12,0.68,0.2,0.74,0.21,0.35,0.65,0.98,0.4,0.46,0.7,0.58,0.36,42.0
1801,Senior Machine Learning Engineer - NLP,55000.0,h,U1802,1.0,0.97,0.47,0.7,0.03,0.45,0.98,0.07,0.0,0.96,0.33,0.67,0.12,0.37,0.01,0.51,0.46,0.1,0.16,0.13,0.34,0.12,0.81,0.61,0.6,0.51,0.4,0.84,0.65,0.63,0.79,0.5,0.44,0.1,0.42,0.35,0.09,0.76,0.98,0.21,0.83,0.88,0.55,0.18,0.21,0.9,0.6166666666666666,0.96,0.48,0.22,0.55,0.67,0.86,0.8,0.24,0.25,0.71,132.0
1802,Senior SEO Manager - (Remote) (m/f/d),0.0,f,U1803,1.0,0.18,0.94,0.97,0.67,0.85,0.68,0.39,0.54,0.04,0.71,0.69,0.86,0.6,0.2285714285714286,0.39,0.82,0.77,0.73,0.44,0.39,0.9,0.35,0.96,0.36000000000000004,0.64,0.38,0.88,0.57,0.57,0.06,0.44,0.01,0.21,0.87,0.62,0.75,0.44,0.65,0.81,0.13,0.46,0.24,0.77,0.05,0.2,0.47,0.05,0.76,0.9,0.4,0.48,0.15,0.58,0.51,0.57,0.02,148.0
1803,Junior Reserch Scientist - (Internal Audit) (M/F/D),0.0,a,U1804,0.0,0.19,0.83,0.26,0.97,0.76,0.29,0.42166666666666663,0.89,0.38,0.3,0.55,0.77,0.31,0.17,0.81,0.57,0.08,0.51,0.89,0.63,0.73,0.88,0.91,0.5,0.74,0.1,0.16,0.97,0.92,0.29,0.67,0.13,0.85,0.78,0.49666666666666665,0.17,0.08,0.63,0.65,0.0,0.53,0.4,0.4,0.16,0.43,0.86,0.19,0.6,0.37,0.76,0.41,0.01,0.71,0.69,0.62,0.82,69.0
1804, Growth Hacker - Mobile,0.0,h,U1805,0.0,0.98,0.47,0.53,0.16,0.86,0.32,0.12,0.575,0.9,0.68,0.51,0.08,0.63,0.6,0.32,0.48,0.82,0.96,0.9,0.69,0.56,0.02,0.12,0.685,0.47,0.84,0.49,0.58,1.0,0.16,0.45,0.47,0.32,0.85,0.48,0.75,0.82,0.48,0.33,0.39,0.21,0.02,0.63,0.94,0.74,0.58,0.9,0.55,0.11,0.04,0.64,0.3,0.59,0.96,0.84,0.83,13.0
1805, Product / UX Engineer - NLP,66000.0,e,U1806,0.0,0.02,0.3,0.78,0.46,0.74,0.56,0.04,0.81,0.39,0.2,0.48,0.09,0.95,0.25,0.67,0.14,0.1,,0.76,0.8,0.24,0.72,0.3,,0.33,0.71,0.74,0.71,0.29,0.3,0.89,0.89,0.45,0.38,0.93,0.65,0.01,0.07,0.7,0.33,0.25,0.36,0.78,0.57,0.09,0.27,0.71,0.2,0.4,0.09,0.73,0.14,0.8,0.33,0.45,0.08,25.0
1806,Senior SEO Marketeer - (Remote),0.0,f,U1807,1.0,0.54,0.62,0.54,0.24,0.4,0.58,0.01,0.58,0.43,0.86,0.02,0.99,0.3,0.73,0.19,0.36,0.21,0.595,0.78,0.66,0.55,0.56,0.65,0.745,0.1,0.61,0.12,0.61,0.78,0.49,0.18,0.34,0.42,0.87,0.45,0.42,0.09,0.53,0.6200000000000001,0.77,0.19,0.91,0.35,0.97,0.92,0.57,0.46,0.5,0.32,0.61,0.36250000000000004,0.97,0.9,0.85,0.54,0.82,149.0
1807,Junior AI Researcher - Pricing & Forecasting,70000.0,d,U1808,1.0,0.62,0.55,0.6416666666666667,0.52,0.96,0.1,0.93,0.22,0.63,0.87,0.73,0.06,0.19,0.43,0.97,0.07,0.9,0.54,0.21,0.51,0.09,0.52,0.98,0.4,0.87,0.49,0.39,0.25,0.53,0.55,0.5119999999999999,0.64,0.26,0.87,0.94,0.85,0.58,0.3,0.43,0.32,0.87,0.6,0.91,0.48,0.75,0.91,0.64,0.72,0.7,0.49,0.45,0.05,0.22,0.18,0.7,0.16,39.0
1808,Lead Product Consultant - NLP (m/f/d),56000.0,d,U1809,1.0,0.04,0.65,0.37,0.36,0.27,0.99,0.8,0.75,0.86,0.43,0.595,0.07,0.31,0.5,0.93,0.58,0.95,0.95,0.15,0.09,0.5,0.02,0.06,0.3,0.75,0.7,0.76,0.0,0.1925,0.56,0.27,0.28,0.47,0.24,0.87,0.74,0.8,0.56,0.71,0.92,0.34,0.17,0.01,0.86,0.57,0.55,0.05,0.03,0.07,0.89,0.05,0.65,0.59,0.83,0.08,0.79,105.0
1809,Junior Growth Marketing Manager - Mobile,0.0,e,U1810,1.0,0.89,0.49,0.6,0.94,0.82,0.89,0.8,0.1,0.48,0.34,0.4675,0.88,0.8,0.43,0.37,0.29,0.18,0.36,0.71,0.28,0.25,0.38,0.45,0.6,0.64,0.66,0.97,0.35250000000000004,0.79,0.54,0.27,0.56,0.04,0.73,0.76,0.47,0.15,0.22,0.81,0.52,0.36,0.55,0.93,0.51,0.71,0.59,0.36,0.44,0.72,0.55,0.9,0.14,0.5275,0.96,0.17,0.44,53.0
1810,Senior Reserch Scientist - NLP,0.0,e,U1811,1.0,0.7,0.76,0.57,0.05,0.78,0.5233333333333333,0.83,0.13,0.41,0.98,0.47,0.83,0.99,0.46,0.97,0.45,0.54,0.47,0.22,0.22,0.83,0.51,0.6,,0.71,0.57,0.8,0.75,0.57,0.02,0.61,0.11,0.48,0.25,0.86,0.71,0.71,0.88,0.56,0.18,0.13,0.4,0.82,0.62,0.18,0.45,0.07,0.71,0.8,0.86,0.71,0.73,0.79,0.18,0.26,0.49,147.0
1811,Junior Growth Hacker - New Ventures ,0.0,g,U1812,1.0,0.91,0.58,0.18,0.61,0.25,0.84,0.3,0.58,0.95,0.48,0.97,0.14,0.34,0.37,0.07,0.44,0.42,0.07,0.58,0.71,0.11,0.16,0.31,0.12,0.83,0.42,0.53,0.42,0.26,0.45,0.87,0.08,0.61,0.65,0.09,0.08,0.63,0.65,0.47,0.17,0.27,0.09,0.99,0.24,0.37,0.11,0.16,0.53,0.53,0.35,0.29,0.11,0.19,0.09,0.98,0.46,52.0
1812,Junior UI Designer - (Remote),0.0,d,U1813,1.0,0.64,0.58,0.59,0.03,0.48,0.07,0.39,0.11,0.84,0.35,0.74,0.95,0.06,0.4,0.4,0.93,0.26,0.665,0.88,0.46,0.05,0.49,0.98,0.5,0.65,0.49,0.97,0.43,0.39,0.15,0.22,0.39,0.97,0.25,0.5255555555555556,0.48,0.8,0.75,0.39,0.05,0.94,0.38,0.27,0.07,0.14,0.3,0.0,0.62,0.72,0.56,0.25,0.49,0.77,0.08,0.06,0.43,77.0
1813,Junior Backend Developer M/F/D,0.0,e,U1814,1.0,0.31,0.72,0.54,0.54,0.02,0.65,0.09,0.06,0.28,0.96,0.6,0.03,0.27,0.87,0.09,0.82,0.18,0.15,0.95,0.67,0.35,0.28,0.63,0.6,0.57,0.44,0.65,0.42,0.26,0.4,0.05,0.77,0.14,0.72,0.2,0.5,0.83,0.5966666666666666,0.45,0.15,0.05,0.81,0.19,0.0,0.43,0.5,0.22,0.0,0.13,0.01,0.48,0.68,0.3,0.92,0.79,0.76,40.0
1814,Junior UI Designer - (Remote),0.0,h,U1815,1.0,0.4,0.04,0.45,0.5,0.63,0.6,0.26,0.97,0.74,0.47,0.54,0.03,0.71,0.26,0.49,0.09,0.16,0.665,0.83,0.48,0.6,0.66,0.12,0.466,0.38,0.04,0.4,0.43,0.06,0.58,0.15,0.82,0.7,0.4,0.5,0.94,0.56,0.34,0.84,0.55,0.67,0.41,0.41,0.44,0.3,0.77,0.86,0.06,0.45,0.25,0.32,0.3,0.83,0.79,0.08,0.57,77.0
1815, Growth Hacker - Mobile,0.0,g,U1816,0.0,0.51,0.78,0.86,0.13,0.86,0.2,0.96,0.42,0.1,0.7,0.51,0.37,0.25,0.12,0.03,0.59,0.01,0.96,0.12,0.5,0.68,0.06,0.45,0.685,0.42,0.5,0.9,0.06,0.24,0.92,0.67,0.18,0.33,0.49,0.3,0.19,0.48,0.81,0.58,0.89,0.54,0.28,0.49,0.84,0.67,0.19,0.91,0.08,0.62,0.18,0.32,0.88,0.47,0.99,0.24,0.1,13.0
1816, Shop Manager - France,0.0,c,U1817,1.0,0.69,0.92,0.41,0.24,0.09,0.79,0.85,0.99,0.31,0.63,0.03,0.05,0.16,0.65,0.73,0.54,0.8,0.71,0.5,0.02,0.11,0.68,0.67,0.29,0.24,0.09,0.17,0.79,0.76,0.82,0.67,0.22,0.16,0.11,0.22,0.94,0.07,0.75,0.08,0.64,0.32,0.6,0.7,0.08,0.33,0.86,0.02,0.23,0.21,0.59,0.98,0.94,0.33,0.21,0.9,0.72,34.0
1817,Senior Frontend Engineer - (Remote) (m/f/d),56000.0,f,U1818,0.0,0.05,0.55,0.24,0.73,0.46,0.85,0.25,0.06,0.89,0.89,0.26,0.86,0.86,0.83,0.63,0.04,0.89,0.66,0.26,0.49,0.69,0.46,0.12,0.5,0.73,1.0,0.88,0.82,0.84,0.28,0.11,0.7,0.18,0.32,0.23,0.04,0.91,0.53,0.95,0.9,0.21,0.79,0.61,0.3,0.53,0.23,0.86,0.26,0.27,0.25,0.79,0.66,0.71,0.98,0.64,0.27,129.0
1818,Senior Growth Marketing Manager - (Remote),56000.0,g,U1819,0.0,0.7,0.94,0.1,0.74,0.12,0.02,0.22,0.31,0.02,0.21,0.79,0.91,0.7,0.8,0.19,0.49,0.44,,0.51,0.1,0.17,0.11,0.62,0.65,0.16,0.1,0.34,0.88,0.13,0.26,0.57,0.34,0.24,0.09,0.81,0.57,0.48,0.64,0.6,0.82,0.26,0.02,0.44,0.38,0.94,0.35,0.9,0.29,0.17,0.98,0.21,0.47,0.92,0.81,0.86,0.69,131.0
1819,Senior Marketing Analyst - New Ventures ,51000.0,c,U1820,1.0,0.02,0.32,0.41,0.66,0.83,0.52,0.6,0.45,0.9,0.91,0.82,0.84,0.7,0.02,0.4,0.35,0.54,0.07,0.16,0.85,0.44,0.48,0.81,,0.6,0.59,0.86,0.67,0.26,0.31,0.16,0.9,0.59,0.23,0.98,0.11,0.32,0.88,0.01,0.95,0.09,0.1,0.2,0.86,0.64,0.42,0.25,0.69,0.28,0.83,0.78,0.61,0.64,0.04,0.24,0.99,135.0
1820,Lead Backend Engineer - Deep Learning,67000.0,e,U1821,0.0,0.75,0.73,0.53,0.43,0.91,0.53,0.72,0.28,0.37,0.59,0.02,0.25,0.95,0.95,0.7,0.45,0.46,,0.44,0.69,0.46,0.86,0.5125,0.17,0.85,0.21,0.85,0.43,0.75,0.58,0.24,0.79,0.38,0.9,0.7,0.12,0.66,0.96,0.67,0.93,0.97,0.41,0.03,0.02,0.18,0.51,0.51,0.73,0.54,0.57,0.64,0.56,0.69,0.54,0.37,0.09,80.0
1821,Junior Big Data Analyst - Pricing & Forecasting (M/F/D),0.0,g,U1822,1.0,0.8,0.11,0.36,0.6,0.35,0.25,0.6,0.1,0.89,0.07,0.4354545454545455,0.06,0.82,0.89,0.49,0.29,0.63,0.8533333333333332,0.76,0.84,0.7,0.63,0.43,0.49333333333333335,0.09,0.15,0.87,0.61,0.9,0.57,0.11,0.95,0.53,0.09,0.3,0.34,0.36,0.7,0.05,0.01,0.88,0.2818181818181818,1.0,0.53,0.67,0.26,0.25,0.78,0.15,0.36,0.21,0.09,0.97,0.55,0.41,0.68,42.0
1822,Senior Onboarding Manager (m/f/d),54000.0,f,U1823,1.0,0.15,0.83,0.74,0.45,0.63,0.6,0.09,0.75,0.2,0.24,0.48,0.62,0.12,0.55,0.22,0.26,0.74,0.22,0.37,0.24,0.56,0.83,0.93,0.21,0.75,0.41,0.63,0.1,0.75,0.74,0.19,0.56,0.15,1.0,0.19,0.7,0.77,0.03,0.92,0.48,0.27,0.05,0.63,0.3,0.4,0.38,0.77,0.06,0.08,0.86,0.45,0.42,0.25,0.72,0.68,0.3,138.0
1823,Lead Product Manager -  Mobile,0.0,d,U1824,0.0,0.6,0.32,0.11,0.46,0.58,0.25,1.0,0.69,0.48,0.47,0.02,0.02,0.91,0.25,0.2,0.82,0.35,,0.06,0.95,0.27,0.44,0.4,,0.63,0.3625,0.9,0.53,0.82,0.59,0.07,0.63,0.28,0.69,0.02,0.94,0.78,0.86,0.25,0.91,0.51,0.18,0.07,0.16,0.25,0.35,0.8,0.74,0.93,0.31,0.29,0.22,0.21,0.91,0.45,0.59,106.0
